id,name
449308006,Malignant neoplasm of visceral pleura (disorder)
449309003,Malignant neoplasm of skin of scrotum (disorder)
449377002,Malignant neoplasm of pelvic peritoneum (disorder)
449416001,Malignant epithelial neoplasm of skin of anus (disorder)
449417005,Malignant epithelial neoplasm of nasal septum (disorder)
449420002,Malignant neoplasm of cerebellum (disorder)
449421003,Malignant neoplasm of placenta (disorder)
449472007,Malignant epithelial neoplasm of alveolus dentalis (disorder)
449487002,Malignant epithelial neoplasm of mandible (disorder)
449497006,Sarcoma of pelvic peritoneum (disorder)
449578008,Malignant neoplasm of alveolus of mandible (disorder)
449627008,Malignant neoplasm of long bone of lower limb (disorder)
449628003,Malignant neoplasm of long bone of lower leg (disorder)
449630001,Secondary malignant neoplasm of skin of lower leg (disorder)
449631002,Secondary malignant neoplasm of skin of upper arm (disorder)
449632009,Secondary malignant neoplasm of lower leg (disorder)
449633004,Secondary malignant neoplasm of upper arm (disorder)
449634005,Primary malignant neoplasm of skin of lower leg (disorder)
449635006,Primary malignant neoplasm of lower leg (disorder)
449636007,Malignant melanoma of skin of lower leg (disorder)
449637003,Malignant melanoma of skin of upper arm (disorder)
449731000000104,[M]Nevi or melanoma NOS (morphologic abnormality)
449741000000108,"[M]Mesothelioma, unspecified (morphologic abnormality)"
449751000000106,[M]Angioendotheliomatosis (morphologic abnormality)
449791000000103,[M]Basal cell carcinoma NOS (morphologic abnormality)
449803009,Primary malignant neoplasm of dome of urinary bladder (disorder)
449881000000109,[M]Verrucous carcinoma NOS (morphologic abnormality)
449891000000106,[M]Mixed cell adenoma or adenocarcinoma NOS (morphologic abnormality)
450041000000102,[X]Other Hodgkin's disease (disorder)
450051000000104,[X]Other types of follicular non-Hodgkin's lymphoma (disorder)
450141000000101,[X]Malignant neoplasm of bone and articular cartilage (disorder)
450171000000107,[M]Sweat gland adenoma or adenocarcinoma NOS (morphologic abnormality)
450191000000106,[M]Sarcomatosis NOS (morphologic abnormality)
450201000000108,[M]Cerebellar sarcoma NOS (morphologic abnormality)
45024009,Hepatoblastoma (morphologic abnormality)
450611000000107,[X]Other monocytic leukaemia (morphologic abnormality)
450851000000105,[M]Sweat gland adenoma and adenocarcinomas (morphologic abnormality)
450861000000108,[M]Mesenchymal nephroblastoma (morphologic abnormality)
450902001,Papillary glioneuronal tumor (morphologic abnormality)
450971000000109,[M]leukemias unspecified (morphologic abnormality)
450981000000106,[M]leukemia NOS (morphologic abnormality)
450991000000108,"[X]Malignant neoplasm of peritoneum, unspecified (disorder)"
451111000000105,"[M]Carcinoma, undifferentiated type, NOS (morphologic abnormality)"
451121000000104,[M]Mucinous adenoma or adenocarcinoma NOS (morphologic abnormality)
451131000000102,[M]Liposarcoma NOS (morphologic abnormality)
451141000000106,[X]Secondary malignant neoplasm of other and unspecified digestive organs (disorder)
45221000119105,Primary invasive malignant neoplasm of female breast (disorder)
453011000000105,[M]Lymphosarcoma cell leukaemia NOS (morphologic abnormality)
45410002,Acinar cell carcinoma (morphologic abnormality)
454411000000101,"[X]Malignant neoplasm of mediastinum, part unspecified"
454781000000102,[M] Immunoproliferative small intestinal disease (morphologic abnormality)
455391000000100,[M]Hodgkin's disease NOS (& [lymphogranuloma malignant])
455551000000102,[M]Dermatofibrosarcoma NOS (qualifier value)
455771000000103,[X]Malignant neoplasm of ill-defined sites within the respiratory system (disorder)
455781000000101,[X]Unspecified B-cell non-Hodgkin's lymphoma (disorder)
456171000000109,[X]Malignant neoplasm of overlapping lesion of female genital organs
456651000000108,[M]Leukaemia NOS
457571000000102,[M]Subacute myeloid leukaemia (morphologic abnormality)
45881000,Carcinoma simplex (morphologic abnormality)
4590003,"Adenocarcinoma, metastatic (morphologic abnormality)"
461431000000101,[M]Signet ring carcinoma NOS (morphologic abnormality)
461841000000107,"[M]No microscopic confirmation of tumor, clinically malignant (morphologic abnormality)"
461881000000104,[M]Plasma cell leukaemias (morphologic abnormality)
461891000000102,[M]Plasma cell leukaemia NOS (morphologic abnormality)
461901000000101,"[X]Malignant melanoma of skin, unspecified (disorder)"
461931000000107,[M]Myoma or myosarcoma NOS (morphologic abnormality)
462251000000102,[X]Malignant neoplasm of overlapping lesion of bone and articular cartilage of limbs (disorder)
462341000000107,"[X]Malignant neoplasm of ill-defined, secondary and unspecified sites (disorder)"
462371000000101,"[X]Refractory anemia, unspecified (disorder)"
462381000000104,[M]Carcinoid tumour NOS (morphologic abnormality)
462391000000102,[X]Secondary malignant neoplasm of other specified sites (disorder)
462401000000104,"[X]Malignant neoplasms of lymphoid, haematopoietic and related tissue (disorder)"
462451000000103,[M]Sweat gland adenocarcinoma (morphologic abnormality)
462461000000100,[X]Malignant neoplasm of female genital organs (disorder)
462491000000106,[M]Oligodendroglioma NOS (morphologic abnormality)
462711000000105,"[X]Malignant neoplasm of connective and soft tissue, unspecified (disorder)"
462951000000106,[M]Hepatobiliary adenoma or carcinoma NOS (morphologic abnormality)
462961000000109,[M]Skin appendage carcinoma (morphologic abnormality)
462971000000102,[M]Skin appendage adenoma or carcinoma NOS (morphologic abnormality)
463221000000103,[M]Retinoblastoma NOS (morphologic abnormality)
463341000000103,[M]Basophilic leukaemia NOS (morphologic abnormality)
463371000000109,"[M]Carcinoid tumor, nonargentaffin, malignant (morphologic abnormality)"
463381000000106,[M]Ceruminous adenoma or adenocarcinoma NOS (morphologic abnormality)
463391000000108,[M]Precancerous melanosis NOS (morphologic abnormality)
46347006,Squamous cell carcinoma of horn (morphologic abnormality)
464261000000109,[M]Mycosis fungoides NOS (morphologic abnormality)
464771000000108,"[X]Other specified malignant neoplasms of lymphoid, haematopoietic and related tissue (disorder)"
46585005,"Granulosa cell tumor, adult type (morphologic abnormality)"
467071000000100,"[X]Malignant neoplasm, overlapping lesion of brain and other part of central nervous system (disorder)"
46710009,Esthesioneurocytoma (morphologic abnormality)
467201000000100,[X]Other sarcomas of the liver (disorder)
467881000000109,[X]Malignant neoplasm of overlapping lesion of bone and articular cartilage
467891000000106,"[X]Malignant neoplasm of peripheral nerves and autonomic nervous system, unspecified (disorder)"
468291000000108,[M]Hairy naevus NOS (disorder)
468681000000109,[M] Small cell osteosarcoma (morphologic abnormality)
468691000000106,[M]Other myeloid leukaemia NOS (morphologic abnormality)
469881000000100,"[X]Diffuse non-Hodgkin's lymphoma, unspecified (disorder)"
470351000000104,[M]Polycythemia vera (morphologic abnormality)
47107000,Basophil carcinoma (morphologic abnormality)
471231000000108,"[M]Malignant lymphoma, mixed lymphocytic - histiocytic NOS (& [diffuse reticulolymphosarcoma])"
471861000000102,"[X]Malignant neoplasm of bones and articular cartilage of limb, unspecified"
472871000000100,[M] Gamma heavy chain disease (morphologic abnormality)
472951000000104,[M]Subacute lymphoid leukaemia (morphologic abnormality)
472961000000101,[M]Aleukaemic lymphoid leukaemia (morphologic abnormality)
473419009,Intraductal papillary mucinous carcinoma in situ of pancreas (disorder)
477471000000101,[M]Mesothelial neoplasms (morphologic abnormality)
477491000000102,[M]Tubular adenoma or adenocarcinoma NOS (morphologic abnormality)
477501000000108,[M]Solid carcinoma NOS (morphologic abnormality)
477531000000102,"[X]Malignant neoplasm of bone and articular cartilage, unspecified (disorder)"
477541000000106,[X]Other myeloid leukaemia (morphologic abnormality)
477571000000100,[M]Clear cell adenoma or adenocarcinoma NOS (morphologic abnormality)
477841000000109,[M]Compound leukaemia NOS (morphologic abnormality)
477851000000107,[M]Lymphoid leukaemias (morphologic abnormality)
477861000000105,"[X]Malignant neoplasm of bones and articular cartilage of limb, unspecified (disorder)"
477871000000103,[X]Other types of diffuse non-Hodgkin's lymphoma (disorder)
478041000000103,"[X]Malignant neoplasm of mediastinum, part unspecified (disorder)"
478081000000106,[M]Brenner tumours (morphologic abnormality)
478091000000108,[M]Brenner tumour NOS (morphologic abnormality)
478131000000106,[X]Malignant neoplasm of breast (disorder)
478151000000104,[M]Embryonal carcinoma NOS (morphologic abnormality)
478171000000108,[M]Papillary adenomas and adenocarcinomas (morphologic abnormality)
478201000000109,[M]Seminoma NOS (morphologic abnormality)
478211000000106,[M]Spongioblastoma NOS (morphologic abnormality)
478231000000103,"[M]No microscopic confirmation of tumor, clinically metastatic (morphologic abnormality)"
478611000000108,"[X]Malignant neoplasm of skin, unspecified (disorder)"
478871000000102,[M]Medulloepithelioma NOS (morphologic abnormality)
478881000000100,[X]Malignant neoplasm of overlapping lesion of other and ill-defined sites (disorder)
478981000000107,[M]Clear cell adenocarcinoma NOS (morphologic abnormality)
479011000000106,[M]Retinoblastomas (morphologic abnormality)
479021000000100,[M]Subacute leukaemia NOS (morphologic abnormality)
479031000000103,"[X]Malignant neoplasm of bronchus or lung, unspecified (disorder)"
4797003,Papillary adenocarcinoma (morphologic abnormality)
480061000000108,[M]Chondroma NOS (morphologic abnormality)
48460009,Malignant giant cell tumor of soft parts (morphologic abnormality)
48554007,Enterochromaffin cell carcinoid (morphologic abnormality)
48952003,Astroblastoma (morphologic abnormality)
49430005,"Liposarcoma, no International Classification of Diseases for Oncology subtype (morphologic abnormality)"
49937004,"Kaposi's sarcoma, morphology (morphologic abnormality)"
50007008,Chordoma (morphologic abnormality)
50422007,Bile duct cystadenocarcinoma (morphologic abnormality)
5052009,Merkel cell carcinoma (morphologic abnormality)
50542000,Clark melanoma level 2 (finding)
50813003,Mixed epithelioid and spindle cell melanoma (morphologic abnormality)
51217003,Acidophil carcinoma (morphologic abnormality)
51465000,Composite carcinoid (morphologic abnormality)
51549004,"Leiomyosarcoma, no subtype (morphologic abnormality)"
51757004,"Desmoplastic melanoma, malignant (morphologic abnormality)"
52040006,Infantile fibrosarcoma (morphologic abnormality)
52178006,Combined hepatocellular carcinoma and cholangiocarcinoma (morphologic abnormality)
5257006,Follicular adenocarcinoma (morphologic abnormality)
531581000000101,"Malignant neoplasm of skin of trunk, excluding scrotum (disorder)"
532061000000105,"Malignant neoplasm of skin of chest, excluding breast (disorder)"
533371000000109,Malignant neoplasm of cervix uteri NOS (disorder)
533381000000106,Malignant neoplasm of corpus uteri NOS (disorder)
533391000000108,Malignant neoplasm of isthmus of uterine body NOS (disorder)
533411000000108,Malignant neoplasm of ovary and other uterine adnexa (disorder)
533431000000100,Malignant neoplasm of pelvis NOS (disorder)
533471000000103,Secondary malignant neoplasm of other respiratory organs (disorder)
533491000000104,"Secondary and unspecified malignant neoplasm of lymph nodes of head, face and neck (disorder)"
533951000000104,Secondary malignant neoplasm of skin NOS (disorder)
534631000000101,"Malignant neoplasm of lip, inner aspect NOS (disorder)"
534641000000105,Malignant neoplasm of other sites of lip (disorder)
534651000000108,"Malignant neoplasm of lip, unspecified, lipstick area (disorder)"
534661000000106,"Malignant neoplasm of lip, vermilion border NOS (disorder)"
534671000000104,Malignant neoplasm of fixed part of tongue NOS (disorder)
534681000000102,Malignant neoplasm of dorsum of tongue NOS (disorder)
534691000000100,Malignant neoplasm of retroperitoneum and peritoneum NOS (disorder)
534781000000105,Malignant neoplasm of hypopharynx NOS (disorder)
534791000000107,"Malignant neoplasm of lip, oral cavity and pharynx NOS (disorder)"
534801000000106,Malignant neoplasm of other specified part of esophagus (disorder)
534811000000108,Malignant neoplasm of bones of skull and face NOS (disorder)
534821000000102,Malignant neoplasm of cardia of stomach NOS (disorder)
534831000000100,Malignant neoplasm of pylorus of stomach NOS (disorder)
534841000000109,Malignant neoplasm of lesser curve of stomach unspecified (disorder)
534851000000107,Malignant neoplasm of greater curve of stomach unspecified (disorder)
535821000000103,Secondary and unspecified malignant neoplasm of bronchopulmonary lymph nodes (disorder)
536091000000103,Secondary and unspecified malignant neoplasm of intrathoracic lymph nodes NOS (disorder)
53618008,Pancreatoblastoma (morphologic abnormality)
536201000000102,Secondary and unspecified malignant neoplasm of axillary lymph nodes (disorder)
53654007,Fibrosarcoma (morphologic abnormality)
536941000000107,Secondary and unspecified malignant neoplasm of obturator lymph nodes (disorder)
537911000000109,Malignant neoplasm of other major salivary glands (disorder)
537921000000103,Malignant neoplasm of major salivary gland NOS (disorder)
537931000000101,Malignant neoplasm of other sites of gum (disorder)
537941000000105,Malignant neoplasm of gum NOS (disorder)
537951000000108,Malignant neoplasm of other sites of floor of mouth (disorder)
537961000000106,Malignant neoplasm of floor of mouth NOS (disorder)
537981000000102,Malignant neoplasm of vestibule of mouth NOS (disorder)
537991000000100,Malignant neoplasm of palate unspecified (disorder)
538001000000109,Secondary and unspecified malignant neoplasm of common iliac lymph nodes (disorder)
53801007,Ganglioneuroma (morphologic abnormality)
538011000000106,Secondary and unspecified malignant neoplasm of external iliac lymph nodes (disorder)
538021000000100,Secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes NOS (disorder)
538031000000103,Secondary and unspecified malignant neoplasm of axilla and upper limb lymph nodes (disorder)
538041000000107,Secondary and unspecified malignant neoplasm of supratrochlear lymph nodes (disorder)
538081000000104,Secondary and unspecified malignant neoplasm of inguinal and lower limb lymph nodes (disorder)
538091000000102,Secondary and unspecified malignant neoplasm of superficial inguinal lymph nodes (disorder)
538111000000107,Secondary and unspecified malignant neoplasm of deep inguinal lymph nodes (disorder)
539391000000105,Malignant neoplasm of cerebrum NOS (disorder)
539511000000109,Malignant neoplasm of temporal lobe NOS (disorder)
539521000000103,Malignant neoplasm of cerebral ventricle NOS (disorder)
539531000000101,Malignant neoplasm of brainstem NOS (disorder)
539541000000105,Secondary and unspecified malignant neoplasm of inferior tracheobronchial lymph nodes (disorder)
539571000000104,Secondary and unspecified malignant neoplasm of paratracheal lymph nodes (disorder)
539581000000102,"Hodgkin's disease, lymphocytic depletion NOS (disorder)"
53968002,Olfactory neurogenic tumor (morphologic abnormality)
539701000000104,Nodular lymphoma of unspecified site (disorder)
539711000000102,Nodular lymphoma NOS (disorder)
539731000000105,Mycosis fungoides of unspecified site (disorder)
539741000000101,Mycosis fungoides NOS (disorder)
540241000000100,"Malignant neoplasm of intestinal tract, part unspecified (disorder)"
540251000000102,Malignant neoplasm of spleen NEC (disorder)
540261000000104,Malignant neoplasm of scalp or skin of neck NOS (disorder)
540281000000108,Malignant neoplasm of skin of upper limb or shoulder NOS (disorder)
540291000000105,Malignant neoplasm of skin of lower limb or hip NOS (disorder)
540301000000109,Malignant neoplasm of other specified skin sites (disorder)
540311000000106,Malignant neoplasm of skin NOS (disorder)
540321000000100,Malignant neoplasm of nipple or areola of female breast NOS (disorder)
541001000000104,Secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes (disorder)
541011000000102,Hodgkin's sarcoma NOS (disorder)
541021000000108,"Hodgkin's disease, mixed cellularity NOS (disorder)"
541031000000105,Hodgkin's lymphocytic depletion of unspecified site (disorder)
541111000000101,Secondary and unspecified malignant neoplasm of celiac lymph nodes (disorder)
541121000000107,Secondary and unspecified malignant neoplasm of superficial mesenteric lymph nodes (disorder)
541131000000109,Secondary and unspecified malignant neoplasm of inferior mesenteric lymph nodes (disorder)
54124005,"Epithelioid hemangioendothelioma, malignant (morphologic abnormality)"
541651000000105,Secondary and unspecified malignant neoplasm of inferior epigastric lymph nodes (disorder)
541661000000108,Secondary and unspecified malignant neoplasm of intrapelvic lymph nodes NOS (disorder)
541671000000101,Secondary and unspecified malignant neoplasm of lymph nodes in multiple sites (disorder)
541691000000102,Malignant histiocytosis NOS (disorder)
541701000000102,Secondary malignant neoplasm of small intestine or duodenum NOS (disorder)
541711000000100,Secondary malignant neoplasm of large intestine or rectum NOS (disorder)
541731000000108,Secondary malignant neoplasm of respiratory or digestive system NOS (disorder)
541741000000104,Secondary malignant neoplasm of other urinary organs (disorder)
541881000000103,Malignant melanoma of upper limb or shoulder NOS (disorder)
541891000000101,Lymphosarcoma of unspecified site (disorder)
542031000000104,Malignant neoplasm of nasopharynx NOS (disorder)
542881000000106,Secondary and unspecified malignant neoplasm of superficial parotid lymph nodes (disorder)
543361000000101,Malignant neoplasm of cheek NOS (disorder)
543371000000108,Malignant neoplasm of nose NOS (disorder)
543381000000105,Malignant neoplasm of jaw NOS (disorder)
543391000000107,Secondary and unspecified malignant neoplasm of axilla and upper limb lymph nodes NOS (disorder)
543401000000105,Malignant neoplasm of neck NOS (disorder)
543411000000107,Malignant neoplasm of supraclavicular fossa NOS (disorder)
543421000000101,"Malignant neoplasm of head, neck and face NOS (disorder)"
543431000000104,Malignant neoplasm of axilla NOS (disorder)
54443001,"Fibrous mesothelioma, malignant (morphologic abnormality)"
545241000000108,Secondary and unspecified malignant neoplasm of superficial cervical lymph nodes (disorder)
546321000000103,Unspecified malignant neoplasm of lymphoid and histiocytic tissue of lymph nodes of multiple sites (disorder)
546351000000108,Chronic myeloid leukemia NOS (disorder)
54666007,Paget's disease and intraductal carcinoma of breast (morphologic abnormality)
546691000000106,Secondary malignant neoplasm of retroperitoneum or peritoneum NOS (disorder)
546701000000106,Secondary malignant neoplasm of other digestive organ (disorder)
546821000000109,Malignant neoplasm of gallbladder and extrahepatic bile ducts NOS (disorder)
546831000000106,Malignant neoplasm of other specified sites of pancreas (disorder)
546841000000102,Malignant melanoma of face NOS (disorder)
546851000000104,Malignant melanoma of scalp and neck NOS (disorder)
546861000000101,Malignant melanoma of lower limb or hip NOS (disorder)
546871000000108,Malignant melanoma of other specified skin site (disorder)
546881000000105,Malignant melanoma of skin NOS (disorder)
547121000000104,Secondary and unspecified malignant neoplasm of popliteal lymph nodes (disorder)
547131000000102,Secondary and unspecified malignant neoplasm of inguinal and lower limb lymph nodes NOS (disorder)
547141000000106,Secondary and unspecified malignant neoplasm of intrapelvic lymph nodes (disorder)
547151000000109,Secondary and unspecified malignant neoplasm of internal iliac lymph nodes (disorder)
547161000000107,Secondary and unspecified malignant neoplasm of circumflex iliac lymph nodes (disorder)
54734006,Sebaceous adenocarcinoma (morphologic abnormality)
548991000000100,Malignant neoplasm of cerebral meninges NOS (disorder)
549521000000102,Malignant neoplasm of female breast NOS (disorder)
549531000000100,Malignant neoplasm of nipple or areola of male breast NOS (disorder)
549541000000109,Malignant neoplasm of other site of male breast (disorder)
549551000000107,Malignant neoplasm of male breast NOS (disorder)
549561000000105,"Malignant neoplasm of bone, connective tissue, skin and breast otherwise specified (disorder)"
549571000000103,"Malignant neoplasm of bone, connective tissue, skin and breast NOS (disorder)"
549581000000101,Malignant neoplasm of head NOS (disorder)
549601000000105,Malignant neoplasm of endocervix NOS (disorder)
549611000000107,Malignant neoplasm of other site of cervix (disorder)
549621000000101,Malignant neoplasm of other site of cervix NOS (disorder)
550081000000103,"Malignant neoplasm of larynx, other specified site (disorder)"
550091000000101,Malignant neoplasm of larynx NOS (disorder)
550101000000109,Malignant neoplasm of trachea NOS (disorder)
550111000000106,Malignant neoplasm of main bronchus NOS (disorder)
55045006,Neuroepithelioma (morphologic abnormality)
552141000000106,Malignant neoplasm of specified parts of peritoneum NOS (disorder)
552161000000107,Malignant neoplasm of skin of other and unspecified part of face NOS (disorder)
55320002,Superficial spreading melanoma (morphologic abnormality)
553641000000108,Secondary and unspecified malignant neoplasm of intercostal lymph nodes (disorder)
555731000000108,Secondary and unspecified malignant neoplasm of sacral lymph nodes (disorder)
555741000000104,Malignant histiocytosis of unspecified site (disorder)
555761000000103,Letterer-Siwe disease of unspecified sites (disorder)
556021000000102,Malignant neoplasm of other gallbladder and extrahepatic bile ducts (disorder)
556031000000100,Malignant neoplasm of specified site of pancreas NOS (disorder)
556041000000109,Malignant neoplasm of pancreas NOS (disorder)
556051000000107,Malignant neoplasm of retroperitoneum NOS (disorder)
556061000000105,Burkitt's lymphoma NOS (disorder)
556071000000103,Other specified reticulosarcoma or lymphosarcoma (disorder)
556141000000105,Malignant lymphoma otherwise specified (disorder)
556151000000108,Malignant lymphoma NOS of unspecified site (disorder)
556161000000106,Secondary malignant neoplasm of brain or spinal cord NOS (disorder)
556171000000104,Secondary malignant neoplasm of other part of nervous system (disorder)
556221000000107,Malignant neoplasms of lymphoid and histiocytic tissue NOS (disorder)
557081000000104,"Malignant neoplasm of upper lobe, bronchus or lung NOS (disorder)"
557091000000102,"Malignant neoplasm of middle lobe, bronchus or lung NOS (disorder)"
557101000000105,"Malignant neoplasm of lower lobe, bronchus or lung NOS (disorder)"
557121000000101,Malignant neoplasm of other specified pleura (disorder)
557131000000104,Malignant neoplasm of pleura NOS (disorder)
557141000000108,Malignant neoplasm of heart NOS (disorder)
557151000000106,"Malignant neoplasm of other site of heart, thymus and mediastinum (disorder)"
557161000000109,"Malignant neoplasm of heart, thymus and mediastinum NOS (disorder)"
557171000000102,Malignant neoplasm of other and ill-defined sites within the respiratory and intrathoracic organs (disorder)
557491000000109,Letterer-Siwe disease NOS (disorder)
557501000000103,Mast cell malignancy of unspecified site (disorder)
557641000000101,Reticulosarcoma of unspecified site (disorder)
557651000000103,Reticulosarcoma NOS (disorder)
557661000000100,Malignant lymphoma NOS of spleen (disorder)
557671000000107,Unspecified malignant neoplasm of lymphoid and histiocytic tissue of intrathoracic lymph nodes (disorder)
557691000000106,Burkitt's lymphoma of unspecified site (disorder)
558011000000107,Secondary and unspecified malignant neoplasm of intrathoracic lymph nodes (disorder)
558021000000101,Secondary and unspecified malignant neoplasm of internal mammary lymph nodes (disorder)
559181000000106,Malignant neoplasm of posterior wall of nasopharynx NOS (disorder)
55937004,Neuroendocrine tumor (morphologic abnormality)
559871000000103,Malignant neoplasm of lateral wall of nasopharynx NOS (disorder)
559881000000101,Malignant neoplasm of anterior wall of nasopharynx NOS (disorder)
561431000000107,Malignant neoplasm of palate NOS (disorder)
561451000000100,Malignant neoplasm of other specified mouth parts (disorder)
561461000000102,Malignant neoplasm of mouth NOS (disorder)
561471000000109,Malignant neoplasm tonsil NOS (disorder)
561481000000106,Malignant neoplasm of tonsillar fossa NOS (disorder)
561581000000107,Malignant neoplasm of other specified site of eye (disorder)
561591000000109,Malignant neoplasm of eye NOS (disorder)
56346006,Lucke frog kidney carcinoma (disorder)
56422000,"Synovial sarcoma, epithelioid cell (morphologic abnormality)"
56484001,Adenocarcinoma with cartilaginous and osseous metaplasia (morphologic abnormality)
564881000000107,Malignant neoplasm of chest wall NOS (disorder)
564891000000109,Malignant neoplasm of intrathoracic site NOS (disorder)
564901000000105,Malignant neoplasm of thorax NOS (disorder)
564911000000107,Malignant neoplasm of inguinal region NOS (disorder)
564921000000101,Malignant neoplasm of upper limb NOS (disorder)
564931000000104,Malignant neoplasm of lower limb NOS (disorder)
565581000000109,Secondary and unspecified malignant neoplasm of anterior mediastinal lymph nodes (disorder)
565591000000106,Secondary and unspecified malignant neoplasm of posterior mediastinal lymph nodes (disorder)
565601000000100,Secondary and unspecified malignant neoplasm of superficial tracheobronchial lymph nodes (disorder)
56565002,Mesenchymal chondrosarcoma (morphologic abnormality)
565911000000106,Malignant lymphoma NOS of intra-abdominal lymph nodes (disorder)
565961000000108,Malignant lymphoma NOS of intrapelvic lymph nodes (disorder)
565971000000101,Malignant lymphoma NOS of lymph nodes of multiple sites (disorder)
566041000000100,Malignant neoplasm of pituitary gland or craniopharyngeal duct NOS (disorder)
566521000000100,Malignant neoplasm of anterior epiglottis NOS (disorder)
566531000000103,"Malignant neoplasm of oropharynx, other specified sites (disorder)"
566541000000107,Malignant neoplasm of other specified site of oropharynx NOS (disorder)
566551000000105,Malignant neoplasm of oropharynx NOS (disorder)
567711000000101,"Malignant neoplasm of upper lip, vermilion border NOS (disorder)"
569271000000107,Secondary and unspecified malignant neoplasm of occipital lymph nodes (disorder)
569281000000109,Secondary malignant neoplasm of other urinary organ NOS (disorder)
569291000000106,Secondary and unspecified malignant neoplasm of deep parotid lymph nodes (disorder)
569301000000105,Secondary and unspecified malignant neoplasm of submandibular lymph nodes (disorder)
569311000000107,Secondary and unspecified malignant neoplasm of facial lymph nodes (disorder)
569321000000101,Secondary and unspecified malignant neoplasm of anterior cervical lymph nodes (disorder)
569331000000104,Secondary and unspecified malignant neoplasm of deep cervical lymph nodes (disorder)
569351000000106,"Secondary and unspecified malignant neoplasm of lymph nodes of head, face and neck NOS (disorder)"
570611000000103,Malignant neoplasm of vagina NOS (disorder)
570621000000109,Malignant neoplasm of labia majora NOS (disorder)
570661000000101,Malignant neoplasm of undescended testis NOS (disorder)
571181000000107,Myeloid sarcoma NOS (disorder)
571191000000109,Other myeloid leukemia (disorder)
57141000,Apocrine adenocarcinoma (morphologic abnormality)
572191000000103,Hodgkin's granuloma NOS (disorder)
572201000000101,Hodgkin's sarcoma of unspecified site (disorder)
572591000000105,Malignant neoplasm of other site of female breast (disorder)
572601000000104,Malignant neoplasm of other site of female breast NOS (disorder)
573341000000101,Unspecified malignant neoplasm of lymphoid and histiocytic tissue of unspecified site (disorder)
573361000000100,"Unspecified malignant neoplasm of lymphoid and histiocytic tissue of lymph nodes of head, face and neck (disorder)"
573381000000109,Unspecified malignant neoplasm of lymphoid and histiocytic tissue of intra-abdominal lymph nodes (disorder)
573431000000103,Reticulosarcoma or lymphosarcoma NOS (disorder)
573441000000107,Hodgkin's paragranuloma of unspecified site (disorder)
573471000000101,Unspecified malignant neoplasm of lymphoid and histiocytic tissue of spleen (disorder)
573481000000104,Malignant neoplasm of colon NOS (disorder)
573521000000104,Malignant neoplasm of vulva unspecified (disorder)
573621000000103,Malignant neoplasm of pharynx unspecified (disorder)
573631000000101,"Malignant neoplasm of upper respiratory tract, part unspecified (disorder)"
573641000000105,Malignant neoplasm of vertebral column NOS (disorder)
573651000000108,"Malignant neoplasm of rib, sternum and clavicle NOS (disorder)"
573661000000106,Malignant neoplasm of scapula and long bones of upper arm NOS (disorder)
573671000000104,Malignant neoplasm of uterine adnexa NOS (disorder)
574411000000109,Unspecified malignant neoplasm of lymphoid and histiocytic tissue of intrapelvic lymph nodes (disorder)
575491000000101,Malignant neoplasm of hand bones NOS (disorder)
575501000000107,"Malignant neoplasm of pelvis, sacrum or coccyx NOS (disorder)"
575511000000109,Malignant neoplasm of long bones of leg NOS (disorder)
575521000000103,Malignant neoplasm of short bones of leg NOS (disorder)
57596004,Oxyphilic adenocarcinoma (morphologic abnormality)
57622002,"Thecoma, malignant (morphologic abnormality)"
578161000000107,"Malignant neoplasm of lip, unspecified, external (disorder)"
578171000000100,Malignant neoplasm of extrahepatic bile ducts NOS (disorder)
578251000000103,Malignant mast cell tumor NOS (disorder)
578281000000109,Malignant lymphoma NOS of intrathoracic lymph nodes (disorder)
578331000000104,Malignant neoplasm of connective and soft tissue of abdomen NOS (disorder)
578391000000103,Malignant melanoma of ear and external auricular canal NOS (disorder)
578441000000102,Hodgkin's paragranuloma NOS (disorder)
578451000000104,Hodgkin's granuloma of unspecified site (disorder)
578481000000105,"Hodgkin's, lymphocytic-histiocytic predominance NOS (disorder)"
578501000000101,"Hodgkin's disease, nodular sclerosis NOS (disorder)"
579201000000107,Malignant neoplasm of connective and soft tissue of upper limb and shoulder NOS (disorder)
579211000000109,"Malignant neoplasm of penis, part unspecified (disorder)"
579221000000103,Malignant neoplasm of connective and soft tissue of hip and lower limb NOS (disorder)
579231000000101,Secondary and unspecified malignant neoplasm of mastoid lymph nodes (disorder)
579241000000105,Malignant neoplasm of other site of urinary bladder (disorder)
579251000000108,Malignant neoplasm of urinary bladder NOS (disorder)
579261000000106,Malignant neoplasm of renal pelvis NOS (disorder)
579281000000102,Malignant neoplasm of genitourinary organ NOS (disorder)
579291000000100,Malignant neoplasm of eyeball NOS (disorder)
579301000000101,Secondary and unspecified malignant neoplasm of submental lymph nodes (disorder)
579311000000104,Malignant neoplasm of orbit NOS (disorder)
579321000000105,Malignant neoplasm of lacrimal duct NOS (disorder)
58069009,Ceruminous adenocarcinoma (morphologic abnormality)
58248003,"Carcinoma, anaplastic (morphologic abnormality)"
58477004,Infiltrating ductular carcinoma (morphologic abnormality)
58961005,Lethal midline granuloma (disorder)
59238007,Epithelioid sarcoma (morphologic abnormality)
59367005,Adenosquamous carcinoma (morphologic abnormality)
